ride_id,started_at,ended_at,start_station_name,end_station_name,ride_length,bike_type,costumer_type,ride_duration,ride_month,day_of_week
492B5DB7E09CD244,10/6/2021 17:06:00,10/6/2021 17:20:00,Michigan Ave & Lake St,Calumet Ave & 18th St,0:14:42,electric_bike,member,14,10,Wednesday
C953BCE5BAF481CF,10/6/2021 17:06:00,10/6/2021 17:20:00,Desplaines St & Kinzie St,Clinton St & Lake St,0:14:02,classic_bike,member,14,10,Wednesday
65EC2D97571DBD3F,10/6/2021 17:07:00,10/6/2021 17:12:00,Clinton St & Jackson Blvd,Aberdeen St & Monroe St,0:05:17,classic_bike,member,5,10,Wednesday
CFA3EB3680CF34F6,10/6/2021 17:07:00,10/6/2021 17:14:00,Halsted St & Clybourn Ave,Milwaukee Ave & Grand Ave,0:06:57,electric_bike,member,7,10,Wednesday
EF7DD10B61E50625,10/6/2021 17:08:00,10/6/2021 17:22:00,Franklin St & Jackson Blvd,Larrabee St & Division St,0:14:02,classic_bike,casual,14,10,Wednesday
C791B1DDD913A391,10/6/2021 17:08:00,10/6/2021 17:36:00,Michigan Ave & Oak St,Broadway & Argyle St,0:28:40,electric_bike,member,28,10,Wednesday
3C7B9C6536DEC258,10/6/2021 17:09:00,10/6/2021 17:18:00,Ellis Ave & 60th St,Ellis Ave & 55th St,0:08:36,classic_bike,member,9,10,Wednesday
FE18292CE6C67636,10/6/2021 17:09:00,10/6/2021 17:25:00,Clark St & Schiller St,DuSable Lake Shore Dr & Monroe St,0:15:27,docked_bike,casual,16,10,Wednesday
3424B72A65A833BD,10/6/2021 17:09:00,10/6/2021 17:25:00,Green St & Madison St,Millennium Park,0:15:27,electric_bike,casual,16,10,Wednesday
D95C327544C05BAE,10/6/2021 17:09:00,10/6/2021 17:14:00,Ellis Ave & 60th St,Ellis Ave & 55th St,0:05:19,classic_bike,member,5,10,Wednesday
3442DE3FBAC42788,10/6/2021 17:10:00,10/6/2021 17:26:00,LaSalle St & Illinois St,Wabash Ave & Roosevelt Rd,0:16:23,classic_bike,member,16,10,Wednesday
E4A131792CC6243C,10/6/2021 17:10:00,10/6/2021 17:34:00,Clark St & Bryn Mawr Ave,Halsted St & Roscoe St,0:24:34,classic_bike,member,24,10,Wednesday
0269799632DB44CA,10/6/2021 17:10:00,10/6/2021 17:37:00,Morgan St & Lake St,Emerald Ave & 31st St,0:26:47,classic_bike,member,27,10,Wednesday
BD057A8BFA311EE0,10/6/2021 17:10:00,10/6/2021 17:12:00,Clark St & Schiller St,Clark St & Elm St,0:02:00,classic_bike,member,2,10,Wednesday
E3FFA0700E96AAD5,10/6/2021 17:10:00,10/6/2021 17:43:00,Clark St & Elm St,California Ave & Fletcher St,0:32:56,classic_bike,member,33,10,Wednesday
8F11E39A9169D167,10/6/2021 17:10:00,10/6/2021 17:18:00,Leavitt St & Addison St,California Ave & Byron St,0:07:56,classic_bike,member,8,10,Wednesday
300D26FBCF31EF75,10/6/2021 17:11:00,10/6/2021 17:20:00,Lincoln Park Conservatory,Sheffield Ave & Willow St,0:09:38,classic_bike,member,9,10,Wednesday
06B09CE1123203AD,10/6/2021 17:11:00,10/6/2021 17:35:00,Damen Ave & Cullerton St,Wabash Ave & Cermak Rd,0:23:13,electric_bike,casual,24,10,Wednesday
84BB8907734806E2,10/6/2021 17:12:00,10/6/2021 17:47:00,State St & Randolph St,Richmond St & Diversey Ave,0:35:44,classic_bike,member,35,10,Wednesday
810DFFC6CCFC5FBA,10/6/2021 17:12:00,10/6/2021 17:28:00,Elston Ave & Cortland St,Campbell Ave & Fullerton Ave,0:16:57,classic_bike,casual,16,10,Wednesday
9D194124A9750DC7,10/6/2021 17:12:00,10/6/2021 17:27:00,Sheridan Rd & Buena Ave,Sheffield Ave & Wellington Ave,0:14:35,electric_bike,member,15,10,Wednesday
E3F87A22401EEE02,10/6/2021 17:12:00,10/6/2021 17:22:00,State St & Pershing Rd,Indiana Ave & 31st St,0:10:16,electric_bike,member,10,10,Wednesday
3D5CC9A625CEE71C,10/6/2021 17:13:00,10/6/2021 17:31:00,Noble St & Milwaukee Ave,Kedzie Ave & Milwaukee Ave,0:18:03,electric_bike,member,18,10,Wednesday
1BCFAB181C02C632,10/6/2021 17:13:00,10/6/2021 17:21:00,Franklin St & Jackson Blvd,Wabash Ave & Wacker Pl,0:08:03,classic_bike,member,8,10,Wednesday
031A59BA5A6894CE,10/6/2021 17:13:00,10/6/2021 17:37:00,Benson Ave & Church St,Bosworth Ave & Howard St,0:23:39,classic_bike,member,24,10,Wednesday
B770CB54276AE367,10/6/2021 17:14:00,10/6/2021 17:39:00,Franklin St & Illinois St,Southport Ave & Wellington Ave,0:25:34,classic_bike,member,25,10,Wednesday
0BC8E29CB9E37B0B,10/6/2021 17:14:00,10/6/2021 17:29:00,State St & Van Buren St,May St & Taylor St,0:15:30,classic_bike,member,15,10,Wednesday
033A8D46D134C363,10/6/2021 17:15:00,10/6/2021 17:24:00,Wells St & Hubbard St,Clark St & Schiller St,0:09:17,classic_bike,member,9,10,Wednesday
A995F8E1D3D5E57B,10/6/2021 17:15:00,10/6/2021 17:26:00,Clark St & Randolph St,McClurg Ct & Erie St,0:11:28,classic_bike,member,11,10,Wednesday
99AC6218F26D7915,10/6/2021 17:15:00,10/6/2021 17:30:00,Broadway & Thorndale Ave,Clark St & Leland Ave,0:15:22,classic_bike,member,15,10,Wednesday
E4BCC6341CBE6391,10/6/2021 17:15:00,10/6/2021 17:30:00,Jefferson St & Monroe St,New St & Illinois St,0:14:52,electric_bike,casual,15,10,Wednesday
C23F6EED4E52E3BE,10/6/2021 17:15:00,10/6/2021 17:46:00,Franklin St & Jackson Blvd,DuSable Lake Shore Dr & Diversey Pkwy,0:31:20,classic_bike,member,31,10,Wednesday
4E27D1CED9A88804,10/6/2021 17:16:00,10/6/2021 17:27:00,Broadway & Sheridan Rd,Sheffield Ave & Wellington Ave,0:10:48,classic_bike,member,11,10,Wednesday
1C2F758E09518C60,10/6/2021 17:16:00,10/6/2021 17:27:00,Clark St & Randolph St,Clark St & Elm St,0:11:02,classic_bike,casual,11,10,Wednesday
6A7BF0B1BC87413B,10/6/2021 17:16:00,10/6/2021 17:25:00,Mies van der Rohe Way & Chestnut St,Wells St & Huron St,0:08:44,classic_bike,member,9,10,Wednesday
A49D30238209194E,10/6/2021 17:17:00,10/6/2021 17:27:00,Pine Grove Ave & Irving Park Rd,Broadway & Barry Ave,0:09:18,classic_bike,casual,10,10,Wednesday
3CA97A2E2AE75BBF,10/6/2021 17:18:00,10/6/2021 17:27:00,Stockton Dr & Wrightwood Ave,Clark St & Lincoln Ave,0:09:10,classic_bike,member,9,10,Wednesday
9DA5F7F9E31CCFFF,10/6/2021 17:18:00,10/6/2021 17:27:00,Wells St & Evergreen Ave,LaSalle Dr & Huron St,0:08:43,electric_bike,casual,9,10,Wednesday
BFD4A7DB7CBEF5DE,10/6/2021 17:18:00,10/6/2021 17:24:00,Desplaines St & Randolph St,Daley Center Plaza,0:05:41,electric_bike,member,6,10,Wednesday
0F628F0987F7572D,10/6/2021 17:18:00,10/6/2021 17:25:00,Clinton St & Washington Blvd,Wells St & Polk St,0:07:00,electric_bike,casual,7,10,Wednesday
F42E043E76CEBF0D,10/6/2021 17:19:00,10/6/2021 17:47:00,Leavitt St & Division St,State St & Kinzie St,0:27:53,classic_bike,casual,28,10,Wednesday
D53B7B4C1FDBB90A,10/6/2021 17:19:00,10/6/2021 17:45:00,Canal St & Adams St,Leavitt St & Addison St,0:26:27,electric_bike,member,26,10,Wednesday
036E7AD3164F113C,10/6/2021 17:19:00,10/6/2021 17:26:00,Clark St & Lincoln Ave,Wells St & Elm St,0:07:04,classic_bike,casual,7,10,Wednesday
583D8EB9471048D6,10/6/2021 17:20:00,10/6/2021 17:30:00,Wells St & Concord Ln,Clark St & Drummond Pl,0:10:33,classic_bike,casual,10,10,Wednesday
03195A4FBC26DA14,10/6/2021 17:20:00,10/6/2021 17:28:00,Sheffield Ave & Fullerton Ave,Stockton Dr & Wrightwood Ave,0:07:59,classic_bike,member,8,10,Wednesday
64117B0556137F06,10/6/2021 17:21:00,10/6/2021 17:28:00,Canal St & Jackson Blvd,State St & Van Buren St,0:07:24,classic_bike,member,7,10,Wednesday
DCA4DA20422C639C,10/6/2021 17:21:00,10/6/2021 17:47:00,Halsted St & North Branch St,Lincoln Ave & Waveland Ave,0:26:01,classic_bike,member,26,10,Wednesday
5BFD4A386025210B,10/6/2021 17:21:00,10/6/2021 17:33:00,Sheridan Rd & Lawrence Ave,Racine Ave & Belmont Ave,0:12:23,classic_bike,member,12,10,Wednesday
B0EBC8D9C6F9FF49,10/6/2021 17:22:00,10/6/2021 17:47:00,Wabash Ave & Grand Ave,Sheffield Ave & Wellington Ave,0:24:27,classic_bike,member,25,10,Wednesday
C39D6936548D70C6,10/6/2021 17:22:00,10/6/2021 17:29:00,Jefferson St & Monroe St,Green St & Randolph St,0:07:02,classic_bike,member,7,10,Wednesday
A1AC2E9ABD943F78,10/6/2021 17:23:00,10/6/2021 17:33:00,Kingsbury St & Erie St,Sheffield Ave & Willow St,0:09:58,electric_bike,member,10,10,Wednesday
56C74EF594C2807E,10/6/2021 17:23:00,10/6/2021 17:33:00,DuSable Lake Shore Dr & Monroe St,Wabash Ave & 9th St,0:10:54,classic_bike,member,10,10,Wednesday
71714DA8782CEACC,10/6/2021 17:24:00,10/6/2021 18:15:00,DuSable Lake Shore Dr & North Blvd,DuSable Lake Shore Dr & Diversey Pkwy,0:50:28,classic_bike,casual,51,10,Wednesday
2CDA7DCCE1207B46,10/6/2021 17:24:00,10/6/2021 17:34:00,Orleans St & Merchandise Mart Plaza,Wells St & Elm St,0:10:01,classic_bike,casual,10,10,Wednesday
60D7897CFF03F72B,10/6/2021 17:24:00,10/6/2021 17:42:00,Michigan Ave & Jackson Blvd,Morgan Ave & 14th Pl,0:18:21,classic_bike,member,18,10,Wednesday
53A7C359573C005A,10/6/2021 17:24:00,10/6/2021 17:29:00,Ashland Ave & Chicago Ave,Ashland Ave & Lake St,0:05:04,electric_bike,member,5,10,Wednesday
E4F7172D70629D2B,10/6/2021 17:25:00,10/6/2021 17:44:00,Larrabee St & Webster Ave,Green St & Madison St,0:19:52,classic_bike,member,19,10,Wednesday
DE812269E9E41F16,10/6/2021 17:25:00,10/6/2021 17:35:00,State St & Randolph St,Clinton St & Washington Blvd,0:09:49,classic_bike,member,10,10,Wednesday
15512BACF335937D,10/6/2021 17:25:00,10/6/2021 17:46:00,Streeter Dr & Grand Ave,Michigan Ave & Oak St,0:21:13,classic_bike,casual,21,10,Wednesday
3A649792F77A2F1B,10/6/2021 17:25:00,10/6/2021 17:57:00,Warren Park West,Albany Ave & Montrose Ave,0:32:07,classic_bike,member,32,10,Wednesday
6B2F5E6A8AFB6C0B,10/6/2021 17:25:00,10/6/2021 17:33:00,Broadway & Ridge Ave,Broadway & Granville Ave,0:08:31,electric_bike,casual,8,10,Wednesday
74AD948BC2BE925D,10/6/2021 17:25:00,10/6/2021 17:37:00,State St & 35th St,Morgan St & 31st St,0:11:34,classic_bike,member,12,10,Wednesday
AE8F75E7CC897EE7,10/6/2021 17:26:00,10/6/2021 17:33:00,Clark St & Berwyn Ave,Winthrop Ave & Lawrence Ave,0:07:03,classic_bike,casual,7,10,Wednesday
87270889A7BEDA07,10/6/2021 17:26:00,10/6/2021 17:37:00,Southport Ave & Belmont Ave,Southport Ave & Belmont Ave,0:10:53,electric_bike,member,11,10,Wednesday
68BA781352215965,10/6/2021 17:26:00,10/6/2021 17:32:00,Michigan Ave & Lake St,Clark St & Lake St,0:05:16,classic_bike,member,6,10,Wednesday
AAE9578B20A7699B,10/6/2021 17:26:00,10/6/2021 17:46:00,Streeter Dr & Grand Ave,Michigan Ave & Oak St,0:19:38,classic_bike,member,20,10,Wednesday
